GameID,TurnCount,Epsilon,AverageLoss,end_points,cities,settlements,road,longest,largest,devvps,resource_production,total_resource_production,total_resources_gained,amount_of_resources_used,seven_robbers_moved,knights_and_robbers_moved,total_robber_gain,total_resources_lost,total_resources_discarded,dev_cards_held,dev_cards_held_total,dev_cards_used,dev_cards_used_total,dev_cards_bought_total
1629,521,0.805559500015996,0.011514546312646914,9,2,3,15,True,False,0,"{'WOOD': 0.6111111111111112, 'BRICK': 0.19444444444444445, 'SHEEP': 0, 'WHEAT': 0.2222222222222222, 'ORE': 0.4166666666666667}",1.4444444444444444,296,51,23,24,9,140,109,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
1630,356,0.8054160000160078,0.011664913491855411,6,2,1,9,False,False,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.4166666666666667, 'WHEAT': 0.3333333333333333, 'ORE': 0.2777777777777778}",1.0277777777777777,204,49,23,28,17,59,54,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 5, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",6,7
1631,303,0.8053150000160161,0.012052982684805768,3,0,2,12,False,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0.05555555555555555, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0.08333333333333333}",0.3611111111111111,96,28,15,17,10,42,30,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,4
1632,401,0.8051650000160284,0.011633719773963094,5,0,4,14,False,False,1,"{'WOOD': 0.19444444444444445, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0.08333333333333333}",0.4166666666666667,144,53,18,23,13,16,0,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 5, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",6,7
1633,505,0.8050090000160413,0.011255549940053755,2,0,2,5,False,False,0,"{'WOOD': 0.05555555555555555, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0}",0.1388888888888889,91,6,19,19,13,16,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
1634,321,0.8049000000160502,0.011932103176934456,4,0,3,13,False,False,1,"{'WOOD': 0.2777777777777778, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.4722222222222222,100,33,15,17,13,26,17,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 0}",4,5
1635,200,0.8048360000160555,0.011257505884714192,2,0,2,5,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.08333333333333333, 'ORE': 0.027777777777777776}",0.2222222222222222,47,15,6,8,5,7,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,3
1636,432,0.8046825000160681,0.011288935311763556,6,1,1,11,False,True,1,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.1111111111111111, 'ORE': 0.05555555555555555}",0.2777777777777778,193,48,15,21,14,61,49,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 6, 'MONOPOLY': 2, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 0}",10,11
1637,319,0.8045655000160777,0.01239003681947883,5,2,0,10,False,False,1,"{'WOOD': 0.2222222222222222, 'BRICK': 0, 'SHEEP': 0.2222222222222222, 'WHEAT': 0, 'ORE': 0.2222222222222222}",0.6666666666666666,135,35,15,17,14,29,22,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
1638,287,0.8044735000160853,0.01141349181441752,5,0,2,15,True,False,1,"{'WOOD': 0.05555555555555555, 'BRICK': 0.16666666666666666, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0}",0.3611111111111111,92,29,8,8,3,21,13,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,1
1639,388,0.8043540000160951,0.011863359619345063,3,0,2,6,False,False,1,"{'WOOD': 0, 'BRICK': 0.1111111111111111, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.1111111111111111, 'ORE': 0}",0.3055555555555555,108,14,14,15,5,38,21,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
1640,257,0.8042555000161032,0.011261815999440735,4,2,0,6,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.4444444444444444, 'ORE': 0.2222222222222222}",0.6666666666666666,176,33,11,14,9,66,51,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",5,5
1641,256,0.80417300001611,0.011777363129129465,2,0,2,6,False,False,0,"{'WOOD': 0.16666666666666666, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.027777777777777776}",0.19444444444444442,70,20,7,9,7,14,8,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,4
1642,379,0.8040365000161213,0.011953838611355959,3,0,3,15,False,False,0,"{'WOOD': 0.1388888888888889, 'BRICK': 0.1388888888888889, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0}",0.2777777777777778,139,35,19,21,12,27,13,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,3
1643,328,0.8039335000161297,0.011509368946613039,5,0,3,15,True,False,0,"{'WOOD': 0.08333333333333333, 'BRICK': 0.1111111111111111, 'SHEEP': 0, 'WHEAT': 0.1111111111111111, 'ORE': 0}",0.3055555555555555,85,30,15,15,7,23,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
1644,251,0.8038250000161387,0.011274785742223743,4,2,0,12,False,False,0,"{'WOOD': 0.2222222222222222, 'BRICK': 0, 'SHEEP': 0.5555555555555556, 'WHEAT': 0.2777777777777778, 'ORE': 0.05555555555555555}",1.1111111111111112,236,54,7,12,9,75,65,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 5, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",8,8
1645,289,0.8037345000161461,0.0111727613083586,2,0,2,15,False,False,0,"{'WOOD': 0.027777777777777776, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.16666666666666669,66,26,10,10,6,9,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
1646,264,0.8036405000161538,0.011669723449542405,4,0,4,15,False,False,0,"{'WOOD': 0.2777777777777778, 'BRICK': 0.2777777777777778, 'SHEEP': 0.19444444444444442, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.8611111111111112,145,34,12,12,7,60,47,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
1647,362,0.8035040000161651,0.011056715446855232,10,2,3,15,True,False,1,"{'WOOD': 0.6944444444444444, 'BRICK': 0.33333333333333337, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.3055555555555556}",1.472222222222222,262,54,12,13,4,88,70,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
1648,472,0.8033375000161788,0.011456339578801492,3,1,1,8,False,False,0,"{'WOOD': 0.2777777777777778, 'BRICK': 0, 'SHEEP': 0.2777777777777778, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.6666666666666667,223,26,29,32,20,92,71,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,3
1649,425,0.803164000016193,0.011343463352862584,6,1,4,15,False,False,0,"{'WOOD': 0.2777777777777778, 'BRICK': 0.1111111111111111, 'SHEEP': 0.4166666666666667, 'WHEAT': 0.2222222222222222, 'ORE': 0.3333333333333333}",1.361111111111111,288,57,13,17,9,67,47,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 4, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",6,6
1650,142,0.8031075000161977,0.011242408725737998,10,2,0,6,True,True,2,"{'WOOD': 0, 'BRICK': 0.2777777777777778, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.5555555555555556, 'ORE': 0.1111111111111111}",1.1111111111111112,101,35,3,7,5,37,30,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,7
1651,602,0.8028735000162169,0.011491657201395744,10,2,2,15,False,True,2,"{'WOOD': 0.25, 'BRICK': 0.08333333333333333, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.2222222222222222, 'ORE': 0.25}",0.8333333333333333,353,82,21,29,23,98,83,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 8, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 2}",12,14
1652,543,0.8026715000162336,0.011545653808239553,7,0,5,15,False,False,2,"{'WOOD': 0.27777777777777773, 'BRICK': 0.05555555555555555, 'SHEEP': 0, 'WHEAT': 0.1111111111111111, 'ORE': 0.1111111111111111}",0.5555555555555555,255,58,17,20,11,71,47,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 2}",6,8
1653,485,0.8025130000162466,0.0114019264728536,4,0,2,6,False,False,2,"{'WOOD': 0.19444444444444442, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.24999999999999997,127,26,25,29,16,30,21,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,6
1654,673,0.8023070000162635,0.011954051379715681,4,0,2,7,False,False,2,"{'WOOD': 0.05555555555555555, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.1111111111111111, 'ORE': 0}",0.25,169,22,26,27,19,72,56,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,4
1655,255,0.802216000016271,0.011076270527165423,5,0,3,15,True,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0.1111111111111111, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0.25}",0.6111111111111112,126,36,9,11,7,35,24,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
1656,502,0.8020310000162862,0.011313548000730776,10,4,2,15,False,False,0,"{'WOOD': 0.19444444444444445, 'BRICK': 0.4444444444444444, 'SHEEP': 0.6944444444444444, 'WHEAT': 0.33333333333333337, 'ORE': 0.3888888888888889}",2.0555555555555554,272,68,25,27,19,84,61,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
1657,527,0.801852000016301,0.011752779632624676,6,0,3,14,True,False,1,"{'WOOD': 0.3611111111111111, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.05555555555555555}",0.41666666666666663,177,37,23,25,16,44,30,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
1658,248,0.8017635000163083,0.010902204396897706,4,0,2,7,False,False,2,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.3888888888888889,93,22,10,12,5,24,20,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,4
1659,291,0.8016540000163173,0.011815230029350206,3,0,2,10,False,False,1,"{'WOOD': 0, 'BRICK': 0.027777777777777776, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.1388888888888889, 'ORE': 0}",0.2777777777777778,123,30,13,14,11,25,16,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 2}",5,6
1660,547,0.8014055000163377,0.011591494932276023,8,0,5,15,False,True,1,"{'WOOD': 0.3888888888888889, 'BRICK': 0.16666666666666666, 'SHEEP': 0, 'WHEAT': 0.4444444444444445, 'ORE': 0}",1.0,416,74,19,25,15,124,97,"{'KNIGHT': 1, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 6, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",9,12
1661,453,0.8012350000163517,0.011635389226786464,8,2,1,9,False,True,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.3333333333333333, 'WHEAT': 0.3611111111111111, 'ORE': 0.2777777777777778}",0.9722222222222222,272,57,20,27,22,108,89,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 7, 'MONOPOLY': 2, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",10,11
1662,423,0.8010990000163629,0.011241145830033073,2,0,2,13,False,False,0,"{'WOOD': 0.2777777777777778, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0}",0.2777777777777778,112,24,17,18,6,17,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,2
1663,284,0.8010060000163706,0.011432825357362788,2,0,2,12,False,False,0,"{'WOOD': 0.16666666666666666, 'BRICK': 0.027777777777777776, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.05555555555555555}",0.24999999999999997,71,23,16,17,12,19,8,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
1664,288,0.8009045000163789,0.011626050098721176,7,0,5,15,True,False,0,"{'WOOD': 0.2222222222222222, 'BRICK': 0.3611111111111111, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.08333333333333333, 'ORE': 0.1111111111111111}",0.8611111111111112,151,38,14,14,9,69,34,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
1665,301,0.8007920000163882,0.011755336300573415,4,0,2,12,False,False,2,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.1111111111111111, 'ORE': 0.1111111111111111}",0.4444444444444444,129,42,9,13,4,27,17,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 2, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 0}",8,10
1666,330,0.8006560000163994,0.011313883191392319,10,2,2,13,False,True,2,"{'WOOD': 0.1111111111111111, 'BRICK': 0.16666666666666666, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.3333333333333333, 'ORE': 0.33333333333333337}",1.1111111111111112,179,79,14,24,16,25,16,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 10, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",11,13
1667,287,0.8005545000164077,0.01134500747289637,6,0,3,13,False,True,1,"{'WOOD': 0.1111111111111111, 'BRICK': 0.05555555555555555, 'SHEEP': 0.3333333333333333, 'WHEAT': 0.1111111111111111, 'ORE': 0.027777777777777776}",0.638888888888889,124,40,11,14,12,33,21,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,6
1668,225,0.8004825000164136,0.010984890746638283,2,0,2,6,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.1111111111111111,46,14,10,12,10,8,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
1669,367,0.8003555000164241,0.012101139763267491,6,0,2,7,False,False,4,"{'WOOD': 0, 'BRICK': 0.08333333333333333, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.3333333333333333,138,30,20,21,14,42,37,"{'KNIGHT': 0, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 1, 'MONOPOLY': 2, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,8
1670,303,0.800247500016433,0.011035991052200121,5,0,2,6,False,False,3,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.1388888888888889, 'ORE': 0.027777777777777776}",0.3055555555555556,93,44,13,19,10,6,0,"{'KNIGHT': 0, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 6, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",8,12
1671,410,0.8000855000164463,0.011256402562498862,11,1,4,13,True,True,1,"{'WOOD': 0.25, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.7222222222222222, 'ORE': 0.1111111111111111}",1.1944444444444444,249,73,18,26,11,82,72,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 8, 'MONOPOLY': 1, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 2}",13,14
1672,197,0.8000205000164516,0.01234029449092654,4,0,2,11,False,False,2,"{'WOOD': 0.027777777777777776, 'BRICK': 0.1388888888888889, 'SHEEP': 0.05555555555555555, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.33333333333333337,56,26,3,4,1,6,0,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,4
1673,179,0.7999595000164567,0.010410855134918552,4,0,2,3,False,True,0,"{'WOOD': 0.16666666666666666, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0}",0.3055555555555556,56,11,9,12,8,11,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,3
1674,423,0.7998180000164683,0.01180682407014151,2,0,2,8,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.3611111111111111,173,23,10,13,7,46,26,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,5
1675,209,0.7997435000164744,0.011325198960109245,4,0,2,15,True,False,0,"{'WOOD': 0.08333333333333333, 'BRICK': 0.1111111111111111, 'SHEEP': 0.027777777777777776, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.3333333333333333,68,34,7,10,6,13,8,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,4
1676,255,0.7996565000164816,0.01120306421258626,3,0,2,3,False,False,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.2777777777777778, 'ORE': 0}",0.3888888888888889,91,14,13,15,6,26,21,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,4
1677,216,0.7995855000164874,0.011872339344412928,2,0,2,4,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.08333333333333333, 'ORE': 0}",0.16666666666666666,32,7,13,14,9,5,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,1
1678,472,0.7994235000165008,0.011481859875026585,8,2,1,9,False,True,1,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.3888888888888889, 'ORE': 0.3055555555555555}",0.8611111111111112,173,54,22,28,21,55,43,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 6, 'MONOPOLY': 2, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",9,10
